rank,element,sample,x,y,value
0,21,polynomial,0.43873114367483546,0.38767267155989721,0.72350696811325599
0,21,polynomial,0.46565326984453931,0.3823199365112061,0.783388563091447
0,21,polynomial,0.49227642231523161,0.37666822776350306,0.83625957146423124
0,21,polynomial,0.43591992815800962,0.41713631726146649,0.79529098197731329
0,21,polynomial,0.46402946708083481,0.41297099496589651,0.85375079282933231
0,21,polynomial,0.49190635450812453,0.40857302117479122,0.90252540322356489
0,21,cell_average,0.46565326984453931,0.3823199365112061,0.78035874653231085
0,21,center,0.46565326984453931,0.3823199365112061,0.783388563091447
0,22,polynomial,0.43408892933348531,0.43408892933348536,0.83263286259745739
0,22,polynomial,0.46297185305807226,0.43069699183967702,0.88916036581472957
0,22,polynomial,0.49166532221595355,0.4271155997791633,0.93410106156399242
0,22,polynomial,0.43069699183967702,0.46297185305807226,0.88795643594012419
0,22,polynomial,0.4610126160505239,0.4610126160505239,0.93853402989615875
0,22,polynomial,0.49121880829246922,0.45894394707407393,0.97371050421661631
0,22,polynomial,0.4271155997791633,0.49166532221595344,0.93289299726590702
0,22,polynomial,0.45894394707407393,0.49121880829246911,0.97353063235374815
0,22,polynomial,0.4907473546104969,0.49074735461049696,0.9949504248800034
0,22,cell_average,0.4610126160505239,0.4610126160505239,0.93250957849046523
0,22,center,0.4610126160505239,0.4610126160505239,0.93853402989615875
0,23,polynomial,0.35769142635636153,0.44102475968969496,0.63867065212753027
0,23,polynomial,0.3876726715598971,0.43873114367483546,0.72127204601936745
0,23,polynomial,0.41713631726146649,0.43591992815800956,0.79442053065788687
0,23,polynomial,0.3513699043575037,0.46697809890923231,0.69671346951995494
0,23,polynomial,0.38231993651120599,0.46565326984453936,0.78010495057543905
0,23,polynomial,0.41297099496589645,0.4640294670808347,0.85171984118154009
0,23,polynomial,0.34469529766489748,0.49257835343502115,0.74961482482494435
0,23,polynomial,0.37666822776350301,0.49227642231523161,0.83257222289743271
0,23,polynomial,0.40857302117479122,0.49190635450812453,0.90040204515494471
0,23,cell_average,0.38231993651120599,0.46565326984453936,0.77729777832119973
0,23,center,0.38231993651120599,0.46565326984453936,0.78010495057543905
0,24,polynomial,0.27728371870988983,0.44395038537655657,0.40370682762219545
0,24,polynomial,0.30897785795130284,0.44336966339957429,0.49768370560413699
0,24,polynomial,0.33996494312404352,0.4420818873539199,0.58771649552106475
0,24,polynomial,0.26972645892051189,0.4686679868055737,0.45543246541418481
0,24,polynomial,0.30166588589506349,0.46833255256173001,0.55220135290412586
0,24,polynomial,0.33319690720170136,0.46758871264997282,0.64455588533675867
0,24,polynomial,0.2617470930688926,0.49296348217234948,0.50409455789229374
0,24,polynomial,0.29394550817091042,0.49288703605597217,0.60289605489269871
0,24,polynomial,0.32605084682712276,0.49271751349378951,0.69673843598217478
0,24,cell_average,0.30166588589506349,0.46833255256173001,0.54990959190166899
0,24,center,0.30166588589506349,0.46833255256173001,0.55220135290412586
0,25,polynomial,0.19208188735391982,0.4420818873539199,0.17611259295308254
0,25,polynomial,0.22564452461796949,0.44336966339957434,0.26133751351855794
0,25,polynomial,0.25850010781334681,0.44395038537655668,0.34984180823934968
