x,density,velocity,pressure
-3.8275000000000001,0.44500000000000001,0.69799999999999995,3.528
-3.8224999999999998,0.44500000000000001,0.69799999999999995,3.528
-3.8174999999999999,0.44500000000000001,0.69799999999999995,3.528
-3.8125,0.44500000000000001,0.69799999999999995,3.528
-3.8075000000000001,0.44500000000000001,0.69799999999999995,3.528
-3.8024999999999998,0.44500000000000001,0.69799999999999995,3.528
-3.7974999999999999,0.44500000000000001,0.69799999999999995,3.528
-3.7925,0.44500000000000001,0.69799999999999995,3.528
-3.7875000000000001,0.44500000000000001,0.69799999999999995,3.528
-3.7825000000000002,0.44500000000000001,0.69799999999999995,3.528
-3.7774999999999999,0.44500000000000001,0.69799999999999995,3.528
-3.7725,0.44500000000000001,0.69799999999999995,3.528
-3.7675000000000001,0.44500000000000001,0.69799999999999995,3.528
-3.7625000000000002,0.44500000000000001,0.69799999999999995,3.528
-3.7574999999999998,0.44500000000000001,0.69799999999999995,3.528
-3.7524999999999999,0.44500000000000001,0.69799999999999995,3.528
-3.7475000000000001,0.44500000000000001,0.69799999999999995,3.528
-3.7425000000000002,0.44500000000000001,0.69799999999999995,3.528
-3.7374999999999998,0.44500000000000001,0.69799999999999995,3.528
-3.7324999999999999,0.44500000000000001,0.69799999999999995,3.528
-3.7275,0.44500000000000001,0.69799999999999995,3.528
-3.7225000000000001,0.44500000000000001,0.69799999999999995,3.528
-3.7174999999999998,0.44500000000000001,0.69799999999999995,3.528
-3.7124999999999999,0.44500000000000001,0.69799999999999995,3.528
-3.7075,0.44500000000000001,0.69799999999999995,3.528
-3.7025000000000001,0.44500000000000001,0.69799999999999995,3.528
-3.6974999999999998,0.44500000000000001,0.69799999999999995,3.528
-3.6924999999999999,0.44500000000000001,0.69799999999999995,3.528
-3.6875,0.44500000000000001,0.69799999999999995,3.528
-3.6825000000000001,0.44500000000000001,0.69799999999999995,3.528
-3.6774999999999998,0.44500000000000001,0.69799999999999995,3.528
-3.6724999999999999,0.44500000000000001,0.69799999999999995,3.528
-3.6675,0.44500000000000001,0.69799999999999995,3.528
-3.6625000000000001,0.44500000000000001,0.69799999999999995,3.528
-3.6574999999999998,0.44500000000000001,0.69799999999999995,3.528
-3.6524999999999999,0.44500000000000001,0.69799999999999995,3.528
-3.6475,0.44500000000000001,0.69799999999999995,3.528
