family,n,p,amplitude,basis,map,extra,field,derivative,order,method,error_ratio,face_ratio,jump_ratio,relative_l2,error_l2
tri,8.0,2.0,1.2,gll,coupled,0.0,exponential,xy,2,physical_k2,1.002819920228055,1.0047777979006607,1.004758480086391,0.24730091451247874,0.2896985211621977
tri,8.0,2.0,1.2,gll,coupled,0.0,exponential,yy,2,physical_k,0.12645741031937954,0.11966377643148866,0.12113853171952206,0.04783051917632185,0.028015324365291385
tri,8.0,2.0,1.2,gll,coupled,0.0,exponential,yy,2,physical_k1,1.0015604701733993,1.0028291889274101,0.9982233971242519,0.3788244370486943,0.22188530804557755
tri,8.0,2.0,1.2,gll,coupled,0.0,exponential,yy,2,physical_k2,1.00686926769967,1.0104780489220744,1.0056771598631447,0.380832405907476,0.22306141693719966
tri,2.0,3.0,1.2,gll,coupled,0.0,sine,x,1,physical_k,0.5713325804277452,0.5736253060689626,0.5607827952859867,0.04649262567882646,0.06594964093411596
tri,2.0,3.0,1.2,gll,coupled,0.0,sine,x,1,physical_k1,0.96835485170238,0.9502221106276988,0.9587343587816582,0.07880061664042978,0.11177842285620818
tri,2.0,3.0,1.2,gll,coupled,0.0,sine,x,1,physical_k2,0.9851675691202596,0.9768027358187585,0.9740603934141201,0.08016876437842178,0.11371913604992415
tri,2.0,3.0,1.2,gll,coupled,0.0,sine,y,1,physical_k,0.6392845075939869,0.6287100535648225,0.5956077613955271,0.04114746254096381,0.08755131615944882
tri,2.0,3.0,1.2,gll,coupled,0.0,sine,y,1,physical_k1,0.9762345996195358,0.9606379686106965,0.9997521947616235,0.06283521052343345,0.13369731795747783
tri,2.0,3.0,1.2,gll,coupled,0.0,sine,y,1,physical_k2,0.9873991886059875,0.9783403651730302,0.9686989487117882,0.06355381781275173,0.13522633117230132
tri,2.0,3.0,1.2,gll,coupled,0.0,sine,xx,2,physical_k,0.5284682625765521,0.5179106668734644,0.45957391196738145,0.2637093535615822,0.7436167640532916
tri,2.0,3.0,1.2,gll,coupled,0.0,sine,xx,2,physical_k1,0.9970982172204316,0.9849579387576849,1.0067996114277975,0.49755897358645423,1.4030340178192973
tri,2.0,3.0,1.2,gll,coupled,0.0,sine,xx,2,physical_k2,0.9666271019037859,0.9591666095460334,0.9238596830838403,0.482353674249696,1.3601575883845656
tri,2.0,3.0,1.2,gll,coupled,0.0,sine,xy,2,physical_k,0.5495271108319052,0.5401198851173055,0.5640145651261173,0.16839836397713073,0.7122833043347092
tri,2.0,3.0,1.2,gll,coupled,0.0,sine,xy,2,physical_k1,0.9149354842393361,0.8812364105349977,0.8684485172266896,0.28037495449002087,1.1859165037017037
tri,2.0,3.0,1.2,gll,coupled,0.0,sine,xy,2,physical_k2,1.0146737141674853,1.028068443530838,0.9580694524566359,0.3109389692853034,1.3151947041423877
tri,2.0,3.0,1.2,gll,coupled,0.0,sine,yy,2,physical_k,0.664796232113563,0.6419317244338365,0.5449424303510166,0.2361894406789681,1.4985341123500766
tri,2.0,3.0,1.2,gll,coupled,0.0,sine,yy,2,physical_k1,0.9703866877936639,0.9458867228007403,1.0680609538531471,0.34475990982023186,2.187373338753828
tri,2.0,3.0,1.2,gll,coupled,0.0,sine,yy,2,physical_k2,0.967690253273666,0.9618972865489578,0.9083950210309776,0.3438019179870337,2.181295237051764
tri,2.0,3.0,1.2,gll,coupled,0.0,sine,xxx,3,physical_k,0.47278995829147336,0.4278356131010942,0.387027640450987,0.6839384303152632,3.880657910088852
tri,2.0,3.0,1.2,gll,coupled,0.0,sine,xxx,3,physical_k1,1.0384385469499178,1.0086491234603485,0.9857416006813081,1.5022062489363115,8.523499052147802
tri,2.0,3.0,1.2,gll,coupled,0.0,sine,xxx,3,physical_k2,1.0370846219018306,1.100715673596482,1.2618175282661996,1.5002476595967675,8.512386041273981
tri,2.0,3.0,1.2,gll,coupled,0.0,sine,xxy,3,physical_k,0.46873444517309504,0.4373345281342522,0.46818673721171455,0.5475544577079806,4.660225489587049
tri,2.0,3.0,1.2,gll,coupled,0.0,sine,xxy,3,physical_k1,0.9025172202607297,0.839087298606482,0.9434612560683047,1.0542799493420782,8.972956431860105
tri,2.0,3.0,1.2,gll,coupled,0.0,sine,xxy,3,physical_k2,1.046817952928086,1.0962152268345444,1.0990677947798237,1.2228455630625736,10.407615137802162
tri,2.0,3.0,1.2,gll,coupled,0.0,sine,xyy,3,physical_k,0.5217300355047152,0.4831748676348314,0.480067670601182,0.5337365924960811,6.81393285561227
tri,2.0,3.0,1.2,gll,coupled,0.0,sine,xyy,3,physical_k1,0.8671293482551862,0.7995414880606037,0.7526811075522798,0.8870845688294439,11.324939631711635
tri,2.0,3.0,1.2,gll,coupled,0.0,sine,xyy,3,physical_k2,1.047059746295223,1.0769010526258815,0.9311709469608437,1.0711556994927367,13.674878426671658
tri,2.0,3.0,1.2,gll,coupled,0.0,sine,yyy,3,physical_k,0.6958427341715259,0.6228428324912105,0.7189857899041916,0.6615327120667257,12.66815751024275
tri,2.0,3.0,1.2,gll,coupled,0.0,sine,yyy,3,physical_k1,0.956000436832478,0.8832690888724213,1.0170689480801853,0.9088627798459847,17.404455804333214
tri,2.0,3.0,1.2,gll,coupled,0.0,sine,yyy,3,physical_k2,0.9765023354555321,0.9927008675226199,1.1951691854068893,0.9283537882773278,17.777702902077365
tri,2.0,3.0,1.2,gll,coupled,0.0,shortwave,x,1,physical_k,0.8914615146367165,0.8984857103034027,0.9128927732472693,0.5463558370573537,3.089438156148392
tri,2.0,3.0,1.2,gll,coupled,0.0,shortwave,x,1,physical_k1,0.9770906063263484,0.9672261491374792,0.9621864091808011,0.5988358973834741,3.3861932922914075
tri,2.0,3.0,1.2,gll,coupled,0.0,shortwave,x,1,physical_k2,1.0032555424072371,1.003746453763536,1.0100254423715809,0.6148717725382773,3.47687017576228
tri,2.0,3.0,1.2,gll,coupled,0.0,shortwave,y,1,physical_k,0.8753655208905432,0.8526330073504647,0.8666945215561768,0.5988812108834507,2.5398371424044575
tri,2.0,3.0,1.2,gll,coupled,0.0,shortwave,y,1,physical_k1,0.9867161583507797,0.9761388157545465,0.992139841620655,0.6750617354796086,2.8629164482516947
tri,2.0,3.0,1.2,gll,coupled,0.0,shortwave,y,1,physical_k2,1.0045482672854653,1.0024285792504246,1.002584666805816,0.6872615705616959,2.914655580669934
tri,2.0,3.0,1.2,gll,coupled,0.0,shortwave,xx,2,physical_k,0.8627685054783921,0.8595580905435942,0.8783654027207622,1.1340911744672257,51.34331228745137
tri,2.0,3.0,1.2,gll,coupled,0.0,shortwave,xx,2,physical_k1,0.9522524668192239,0.9324480695938576,0.9322987629175551,1.2517159720445703,56.66849852532062
tri,2.0,3.0,1.2,gll,coupled,0.0,shortwave,xx,2,physical_k2,1.0044035296804008,1.005114234096318,1.0146381758120084,1.3202674545736546,59.77200576927039
tri,2.0,3.0,1.2,gll,coupled,0.0,shortwave,xy,2,physical_k,0.865177638413771,0.8454069754354718,0.8619492015897072,0.8328232134504806,28.278085103154034
tri,2.0,3.0,1.2,gll,coupled,0.0,shortwave,xy,2,physical_k1,0.9741260512657854,0.9506692639466715,0.9604409829471087,0.9376973609817305,31.839032998353108
tri,2.0,3.0,1.2,gll,coupled,0.0,shortwave,xy,2,physical_k2,1.009803103399874,1.0125462033013477,1.0057176278385487,0.9720402240950532,33.005127302786484
tri,2.0,3.0,1.2,gll,coupled,0.0,shortwave,yy,2,physical_k,0.8560336508021994,0.8152839978957563,0.8808324904112657,1.2749682275366465,32.46816922830899
tri,2.0,3.0,1.2,gll,coupled,0.0,shortwave,yy,2,physical_k1,0.9549971986475092,0.922927244374021,0.9746893210804762,1.4223635770872538,36.221719355531526
tri,2.0,3.0,1.2,gll,coupled,0.0,shortwave,yy,2,physical_k2,1.0053168654527544,1.0087218480643407,1.0044343081432872,1.4973092014056402,38.130274534190434
tri,2.0,3.0,1.2,gll,coupled,0.0,shortwave,xxx,3,physical_k,0.8119282977959581,0.7733504180421323,0.6010999713024925,1.2200411310967096,441.5281168002535
tri,2.0,3.0,1.2,gll,coupled,0.0,shortwave,xxx,3,physical_k1,0.9098329248079997,0.8639110563716714,0.8232635762303896,1.3671571661008133,494.76883486366216
tri,2.0,3.0,1.2,gll,coupled,0.0,shortwave,xxx,3,physical_k2,1.009757578475451,1.006910997976608,1.0294910042312817,1.5173085868799936,549.1080471752335
tri,2.0,3.0,1.2,gll,coupled,0.0,shortwave,xxy,3,physical_k,0.8804911348094625,0.85773036317406,0.7014587368996901,1.0633206282551508,288.6086845242216
tri,2.0,3.0,1.2,gll,coupled,0.0,shortwave,xxy,3,physical_k1,0.9556235491310715,0.9216395783631133,0.9274791483239083,1.1540539052188852,313.2356982501244
tri,2.0,3.0,1.2,gll,coupled,0.0,shortwave,xxy,3,physical_k2,1.0040120909745243,1.014949919016352,1.0587919408950401,1.212490080983977,329.0965659583566
tri,2.0,3.0,1.2,gll,coupled,0.0,shortwave,xyy,3,physical_k,0.843343389197465,0.7596216601653171,0.7189864110555442,1.0786116954819955,219.56926321672137
tri,2.0,3.0,1.2,gll,coupled,0.0,shortwave,xyy,3,physical_k1,0.9225031218151032,0.8455462361747395,0.924318881583964,1.1798546938931924,240.17895126304316
tri,2.0,3.0,1.2,gll,coupled,0.0,shortwave,xyy,3,physical_k2,1.029674150762868,1.0294734501295328,1.0431400867164822,1.3169233265766132,268.08154013212936
tri,2.0,3.0,1.2,gll,coupled,0.0,shortwave,yyy,3,physical_k,0.7729132096581989,0.6657052849927471,0.6873285491242483,1.294315753995268,197.60954590860092
tri,2.0,3.0,1.2,gll,coupled,0.0,shortwave,yyy,3,physical_k1,0.8927779450329892,0.7902761199263605,0.8419763644283658,1.4950405098998454,228.25518067313246
tri,2.0,3.0,1.2,gll,coupled,0.0,shortwave,yyy,3,physical_k2,1.0114327998904749,1.0186201233046424,1.138158633928363,1.6937392072580921,258.5914871241603
tri,2.0,3.0,1.2,gll,coupled,0.0,exponential,x,1,physical_k,0.09982770282179111,0.09443100059521738,0.10381128658459797,0.0010771080917384664,0.002523537949090147
tri,2.0,3.0,1.2,gll,coupled,0.0,exponential,x,1,physical_k1,1.0224481952323856,1.044744943681253,1.1423043015050165,0.011031879862388225,0.02584640083578518
tri,2.0,3.0,1.2,gll,coupled,0.0,exponential,x,1,physical_k2,1.0380313349112855,1.0663253004709317,1.0164184411128594,0.011200016816043238,0.026240326001186184
tri,2.0,3.0,1.2,gll,coupled,0.0,exponential,y,1,physical_k,0.07043662598121908,0.06550285424650745,0.07345859809652679,0.0014303381978569786,0.0016755573326440697
tri,2.0,3.0,1.2,gll,coupled,0.0,exponential,y,1,physical_k1,1.0272016374521837,1.0527802984484225,1.114354673506811,0.020859115814843936,0.02443523112813379
tri,2.0,3.0,1.2,gll,coupled,0.0,exponential,y,1,physical_k2,1.0414788778531603,1.072019457368676,1.029367750427676,0.021149040012958545,0.024774860326871345
tri,2.0,3.0,1.2,gll,coupled,0.0,exponential,xx,2,physical_k,0.10192284587462702,0.09847394979747238,0.06145575002419402,0.018760223869520483,0.04395300456034169
tri,2.0,3.0,1.2,gll,coupled,0.0,exponential,xx,2,physical_k1,1.0465451780688229,1.0756976647160785,1.1579187544347296,0.1926302357597915,0.4513100531047245
tri,2.0,3.0,1.2,gll,coupled,0.0,exponential,xx,2,physical_k2,1.1186356204265882,1.1847814943668953,1.0846314488115099,0.20589941820734634,0.48239819153450814
tri,2.0,3.0,1.2,gll,coupled,0.0,exponential,xy,2,physical_k,0.05537375563758085,0.0518325891542792,0.057705018676574404,0.01580196916346286,0.018511080345700977
tri,2.0,3.0,1.2,gll,coupled,0.0,exponential,xy,2,physical_k1,1.0323269802969133,1.0496453088022528,1.1535693808945695,0.2945944142931033,0.3451000831582006
tri,2.0,3.0,1.2,gll,coupled,0.0,exponential,xy,2,physical_k2,1.0443306536213839,1.071814998704469,0.8751331414604941,0.29801989399079665,0.3491128317752011
tri,2.0,3.0,1.2,gll,coupled,0.0,exponential,yy,2,physical_k,0.04522419390647885,0.04105938312650007,0.03788660037543568,0.027462461843044857,0.016085331910492988
tri,2.0,3.0,1.2,gll,coupled,0.0,exponential,yy,2,physical_k1,1.0844960194622866,1.1208592381788445,1.1668450734544986,0.6585618886874256,0.38573331930987126
tri,2.0,3.0,1.2,gll,coupled,0.0,exponential,yy,2,physical_k2,1.122422889619729,1.187527412582314,1.1093881149601914,0.6815930393736883,0.3992231406225566
tri,2.0,3.0,1.2,gll,coupled,0.0,exponential,xxx,3,physical_k,0.16676771008728722,0.1653692481468014,0.1495255198262812,0.18216609732630082,0.42679380385918614
tri,2.0,3.0,1.2,gll,coupled,0.0,exponential,xxx,3,physical_k1,1.003869016603621,1.0028644404142022,1.1882604211121062,1.096560604482471,2.569112905300368
tri,2.0,3.0,1.2,gll,coupled,0.0,exponential,xxx,3,physical_k2,1.373697617580351,1.6000326379961933,1.4898779845027061,1.5005370870060641,3.515582430511004
tri,2.0,3.0,1.2,gll,coupled,0.0,exponential,xxy,3,physical_k,0.04679380803709991,0.04605735539307484,0.046012712525191776,0.15791314617301516,0.18498599169589353
tri,2.0,3.0,1.2,gll,coupled,0.0,exponential,xxy,3,physical_k1,1.0567058415551633,1.0871555789474607,1.1156728055672052,3.5660218951849445,4.177385560840549
tri,2.0,3.0,1.2,gll,coupled,0.0,exponential,xxy,3,physical_k2,1.1024641729305125,1.173120302739276,1.0079243763912236,3.7204406607057985,4.358278090491208
tri,2.0,3.0,1.2,gll,coupled,0.0,exponential,xyy,3,physical_k,0.029469579435838708,0.026999175150997125,0.026086628722765456,0.18313494323005225,0.1072659240493667
tri,2.0,3.0,1.2,gll,coupled,0.0,exponential,xyy,3,physical_k1,1.0168560165374327,1.0374687119661543,1.0210291154594433,6.319122037936198,3.701240476692998
tri,2.0,3.0,1.2,gll,coupled,0.0,exponential,xyy,3,physical_k2,1.042357815233011,1.0916611916526726,0.974187130596558,6.477599713756008,3.7940641292312987
tri,2.0,3.0,1.2,gll,coupled,0.0,exponential,yyy,3,physical_k,0.05673899094316005,0.050832190965192564,0.0578123085129953,0.25401467469341243,0.07439082439024382
tri,2.0,3.0,1.2,gll,coupled,0.0,exponential,yyy,3,physical_k1,1.0313954068500573,1.0402149483285803,1.1762548590916393,4.617452027191545,1.3522685777889416
tri,2.0,3.0,1.2,gll,coupled,0.0,exponential,yyy,3,physical_k2,1.7874087192896622,2.1890031878562306,1.9895733834263354,8.002046508535345,2.3434820736144437
tri,4.0,3.0,1.2,gll,coupled,0.0,sine,x,1,physical_k,0.6288360271767031,0.6252209877327108,0.6317774096042258,0.006737336264572608,0.009556889958643781
tri,4.0,3.0,1.2,gll,coupled,0.0,sine,x,1,physical_k1,0.994067914234311,0.991503719562719,0.988958258088692,0.010650423192335503,0.015107591259376583
tri,4.0,3.0,1.2,gll,coupled,0.0,sine,x,1,physical_k2,1.000364504216992,1.000071636813758,0.9991876783694555,0.010717884727934735,0.015203285232015768
tri,4.0,3.0,1.2,gll,coupled,0.0,sine,y,1,physical_k,0.6981527595784637,0.6878961021560519,0.7095851173205342,0.005908916892580369,0.012572669590674882
tri,4.0,3.0,1.2,gll,coupled,0.0,sine,y,1,physical_k1,0.9963251637530296,0.9943273179721722,0.9950211774788885,0.008432542176239196,0.017942301189649696
tri,4.0,3.0,1.2,gll,coupled,0.0,sine,y,1,physical_k2,1.0002009739503095,0.9996606873833436,1.0005602104961708,0.008465345656613565,0.018012098637755453
tri,4.0,3.0,1.2,gll,coupled,0.0,sine,xx,2,physical_k,0.5266367706083712,0.5055457865596489,0.48626244436328864,0.07431757136816648,0.20956326041044393
tri,4.0,3.0,1.2,gll,coupled,0.0,sine,xx,2,physical_k1,0.9876668423875083,0.9814801876515993,0.999089830186783,0.1393769010134108,0.3930198103161546
tri,4.0,3.0,1.2,gll,coupled,0.0,sine,xx,2,physical_k2,1.0035174874685475,1.0079316172188897,0.9954562304098644,0.14161370161827702,0.39932721809353805
tri,4.0,3.0,1.2,gll,coupled,0.0,sine,xy,2,physical_k,0.6001617106889241,0.5974586373593703,0.5792854235944028,0.04542914845217789,0.1921540281532883
tri,4.0,3.0,1.2,gll,coupled,0.0,sine,xy,2,physical_k1,0.9859041972903556,0.9809738255538817,0.9737354801553008,0.07462786669098884,0.31565736285494145
tri,4.0,3.0,1.2,gll,coupled,0.0,sine,xy,2,physical_k2,1.0079494866526142,1.0113864246652282,0.9876703743213563,0.0762965814811404,0.32271561245220454
tri,4.0,3.0,1.2,gll,coupled,0.0,sine,yy,2,physical_k,0.7125329772021932,0.6931389241501852,0.5845406488885048,0.06556877788946139,0.4160094968259486
tri,4.0,3.0,1.2,gll,coupled,0.0,sine,yy,2,physical_k1,0.9930973956248343,0.9882698097610843,1.0396612796760756,0.09138690367989734,0.5798158977501087
tri,4.0,3.0,1.2,gll,coupled,0.0,sine,yy,2,physical_k2,1.0002601562550115,1.0019610064557216,0.9830973815438594,0.09204603592480705,0.5839978465735092
tri,4.0,3.0,1.2,gll,coupled,0.0,sine,xxx,3,physical_k,0.42956784560121797,0.387212682662153,0.4283563059495262,0.37239239354428233,2.1129496802780943
tri,4.0,3.0,1.2,gll,coupled,0.0,sine,xxx,3,physical_k1,0.9437430371739711,0.9100450915494566,0.9586832943869414,0.8181309008640782,4.642064272456258
tri,4.0,3.0,1.2,gll,coupled,0.0,sine,xxx,3,physical_k2,1.0221702093565903,1.0426051445746938,1.0469817736083455,0.8861194215763751,5.027830269807505
tri,4.0,3.0,1.2,gll,coupled,0.0,sine,xxy,3,physical_k,0.47270454749310975,0.4546386438128386,0.48076540988188654,0.2903411266422502,2.471087761238236
tri,4.0,3.0,1.2,gll,coupled,0.0,sine,xxy,3,physical_k1,0.9746910915652749,0.9610237078504819,0.9456650883149073,0.5986676268591462,5.0952486920807445
tri,4.0,3.0,1.2,gll,coupled,0.0,sine,xxy,3,physical_k2,1.022148092942606,1.0388539794260838,1.0558561661420152,0.6278163188275854,5.343332650465549
tri,4.0,3.0,1.2,gll,coupled,0.0,sine,xyy,3,physical_k,0.5782598788906527,0.563362315175978,0.6147130010562503,0.28121235798085903,3.590089479323135
tri,4.0,3.0,1.2,gll,coupled,0.0,sine,xyy,3,physical_k1,0.9680316900728271,0.9507465125200185,0.9528991153068009,0.4707614761166102,6.009962843780527
tri,4.0,3.0,1.2,gll,coupled,0.0,sine,xyy,3,physical_k2,1.0187582040741434,1.0285630716874248,1.0745861141108246,0.4954301815468147,6.324895162080446
tri,4.0,3.0,1.2,gll,coupled,0.0,sine,yyy,3,physical_k,0.713829426605271,0.6748356836567546,0.743548293988957,0.3532309042961601,6.764268268955846
tri,4.0,3.0,1.2,gll,coupled,0.0,sine,yyy,3,physical_k1,0.9777524966047216,0.9572732031300011,0.9792797705072248,0.48383043018552374,9.265210904975657
tri,4.0,3.0,1.2,gll,coupled,0.0,sine,yyy,3,physical_k2,1.011331628117248,1.022839653258709,1.0494033841335328,0.5004467064940771,9.583407725285333
tri,4.0,3.0,1.2,gll,coupled,0.0,shortwave,x,1,physical_k,0.921214356043985,0.9193184324084168,0.9135411846831805,0.1025768722881472,0.5800338930983102
tri,4.0,3.0,1.2,gll,coupled,0.0,shortwave,x,1,physical_k1,0.9906559577927525,0.9862584624315504,0.9856606993615096,0.11030916854181912,0.6237571398552212
tri,4.0,3.0,1.2,gll,coupled,0.0,shortwave,x,1,physical_k2,1.000714378878236,1.0007980790872482,1.000731256297662,0.11142916994902338,0.630090329413501
tri,4.0,3.0,1.2,gll,coupled,0.0,shortwave,y,1,physical_k,0.9046056586825937,0.9044683851239391,0.9182588098317858,0.11483748903433517,0.48702232544515917
tri,4.0,3.0,1.2,gll,coupled,0.0,shortwave,y,1,physical_k1,0.994321967609343,0.9899684235328761,0.9978358281990384,0.1262267563285293,0.5353238643361434
tri,4.0,3.0,1.2,gll,coupled,0.0,shortwave,y,1,physical_k2,1.0004170477791798,0.9994619704521559,0.9986690741733099,0.1270005119373394,0.5386053385228201
tri,4.0,3.0,1.2,gll,coupled,0.0,shortwave,xx,2,physical_k,0.920868531149535,0.9135187372379194,0.9155442476390503,0.4111322811024734,18.613047676711894
tri,4.0,3.0,1.2,gll,coupled,0.0,shortwave,xx,2,physical_k1,0.9836227971019029,0.9749137005774795,0.9962068633598421,0.43914964040749965,19.881467765549534
tri,4.0,3.0,1.2,gll,coupled,0.0,shortwave,xx,2,physical_k2,1.0019868014788123,1.0039988434095626,0.9996265000024571,0.447348460059019,20.252650054270024
tri,4.0,3.0,1.2,gll,coupled,0.0,shortwave,xy,2,physical_k,0.9014662026257042,0.8994655752011248,0.9179840842524183,0.29490718591209275,10.013422255850307
tri,4.0,3.0,1.2,gll,coupled,0.0,shortwave,xy,2,physical_k1,0.9888736089679744,0.9822708920719384,0.9895616453028229,0.32350179340507773,10.98433748866159
tri,4.0,3.0,1.2,gll,coupled,0.0,shortwave,xy,2,physical_k2,1.00653426781668,1.0088645387726196,1.0023002693307548,0.3292793313618588,11.180510827000305
tri,4.0,3.0,1.2,gll,coupled,0.0,shortwave,yy,2,physical_k,0.8804961415940717,0.8741334588852274,0.8710255326086932,0.4606681569603796,11.731313263532055
tri,4.0,3.0,1.2,gll,coupled,0.0,shortwave,yy,2,physical_k1,0.9883140144577953,0.9778445725093282,1.006679163160028,0.5170775589250486,13.167827499337912
tri,4.0,3.0,1.2,gll,coupled,0.0,shortwave,yy,2,physical_k2,0.9987277335229009,0.9996197411685216,0.9932084607797425,0.5225259289316908,13.306574956390927
tri,4.0,3.0,1.2,gll,coupled,0.0,shortwave,xxx,3,physical_k,0.9030558391974959,0.8766507200856527,0.8867400986906476,0.8306542834054853,300.6105385434062
