id,status,peak_mib,n,order,curved,jump,repeat,method,cells,dofs,cycles,steps,tf,dt,common_setup,filter_setup,dg_seconds,detector_seconds,decay_seconds,total_seconds,active_count,mass_drift,l2_error
affine_p2_n16_smooth,ok,27.71875,16.0,2.0,0.0,0.0,2.0,ofdg-kxrcf,256.0,2304.0,23.0,69.0,0.005,0.002461995616119798,0.002777999999999996,0.00339199999999984,0.1890419999999997,0.04629400000000095,0.02406699999999828,0.2594079999999983,0.0,7.216449660063518e-16,0.0001050029494586784
affine_p2_n16_smooth,ok,27.71875,16.0,2.0,0.0,0.0,3.0,ofdg,256.0,2304.0,22.0,66.0,0.005,0.002461995616119798,0.002777999999999996,0.001698000000000199,0.1802309999999978,0.0,0.08062100000000161,0.2608619999999995,0.0,3.33066907387547e-15,0.0001078564248906466
affine_p2_n16_smooth,ok,27.71875,16.0,2.0,0.0,0.0,3.0,ofdg-kxrcf,256.0,2304.0,23.0,69.0,0.005,0.002461995616119798,0.002777999999999996,0.003360000000000252,0.1890660000000004,0.0465289999999996,0.02375000000000149,0.2593450000000015,0.0,7.216449660063518e-16,0.0001050029494586784
affine_p2_n16_smooth,ok,27.71875,16.0,2.0,0.0,0.0,3.0,dg,256.0,2304.0,28.0,84.0,0.005,0.002461995616119798,0.002777999999999996,0.0,0.2578519999999975,0.0,0.0,0.2578599999999982,0.0,7.216449660063518e-16,0.0001050029494586784
affine_p2_n16_smooth,ok,27.71875,16.0,2.0,0.0,0.0,4.0,ofdg-kxrcf,256.0,2304.0,23.0,69.0,0.005,0.002461995616119798,0.002777999999999996,0.003427999999999987,0.1895939999999978,0.04586800000000357,0.02406499999999756,0.2595299999999994,0.0,7.216449660063518e-16,0.0001050029494586784
affine_p2_n16_smooth,ok,27.71875,16.0,2.0,0.0,0.0,4.0,dg,256.0,2304.0,31.0,93.0,0.005,0.002461995616119798,0.002777999999999996,0.0,0.2568889999999975,0.0,0.0,0.256899999999999,0.0,7.216449660063518e-16,0.0001050029494586784
affine_p2_n16_smooth,ok,27.71875,16.0,2.0,0.0,0.0,4.0,ofdg,256.0,2304.0,22.0,66.0,0.005,0.002461995616119798,0.002777999999999996,0.001626999999999157,0.1804700000000032,0.0,0.08137799999999817,0.2618510000000018,0.0,3.33066907387547e-15,0.0001078564248906466
curved_p2_n16_smooth,ok,44.484375,16.0,2.0,1.0,0.0,-1.0,dg,256.0,2304.0,25.0,75.0,0.005,0.002461995616119798,0.005504000000000002,0.0,0.2508379999999998,0.0,0.0,0.2508409999999998,0.0,3.33066907387547e-16,0.0001933426968208761
curved_p2_n16_smooth,ok,44.484375,16.0,2.0,1.0,0.0,-1.0,ofdg,256.0,2304.0,15.0,45.0,0.005,0.002461995616119798,0.005504000000000002,0.067944,0.1526739999999996,0.0,0.1083170000000004,0.260995,0.0,7.16093850883226e-15,0.0002016723998688856
curved_p2_n16_smooth,ok,44.484375,16.0,2.0,1.0,0.0,-1.0,ofdg-kxrcf,256.0,2304.0,14.0,42.0,0.005,0.002461995616119798,0.005504000000000002,0.07412899999999989,0.1454229999999996,0.08000800000000041,0.02540799999999954,0.2508419999999997,56.0,3.608224830031759e-15,0.0001933626380441127
curved_p2_n16_smooth,ok,44.484375,16.0,2.0,1.0,0.0,0.0,ofdg,256.0,2304.0,13.0,39.0,0.005,0.002461995616119798,0.005504000000000002,0.06755500000000003,0.1384729999999994,0.0,0.1207320000000007,0.259209,0.0,7.16093850883226e-15,0.0002016723998688856
curved_p2_n16_smooth,ok,44.484375,16.0,2.0,1.0,0.0,0.0,ofdg-kxrcf,256.0,2304.0,15.0,45.0,0.005,0.002461995616119798,0.005504000000000002,0.0739669999999999,0.1528639999999992,0.08127400000000051,0.02667700000000073,0.2608170000000001,60.0,3.608224830031759e-15,0.0001933626380441127
curved_p2_n16_smooth,ok,44.484375,16.0,2.0,1.0,0.0,0.0,dg,256.0,2304.0,25.0,75.0,0.005,0.002461995616119798,0.005504000000000002,0.0,0.2540790000000004,0.0,0.0,0.2540840000000002,0.0,3.33066907387547e-16,0.0001933426968208761
curved_p2_n16_smooth,ok,44.484375,16.0,2.0,1.0,0.0,1.0,ofdg-kxrcf,256.0,2304.0,15.0,45.0,0.005,0.002461995616119798,0.005504000000000002,0.07403500000000007,0.1530849999999995,0.0827629999999977,0.02668200000000231,0.262532999999999,60.0,3.608224830031759e-15,0.0001933626380441127
curved_p2_n16_smooth,ok,44.484375,16.0,2.0,1.0,0.0,1.0,dg,256.0,2304.0,25.0,75.0,0.005,0.002461995616119798,0.005504000000000002,0.0,0.2560130000000003,0.0,0.0,0.2560150000000001,0.0,3.33066907387547e-16,0.0001933426968208761
curved_p2_n16_smooth,ok,44.484375,16.0,2.0,1.0,0.0,1.0,ofdg,256.0,2304.0,15.0,45.0,0.005,0.002461995616119798,0.005504000000000002,0.06761300000000015,0.1535799999999994,0.0,0.1088389999999997,0.2624219999999995,0.0,7.16093850883226e-15,0.0002016723998688856
curved_p2_n16_smooth,ok,44.484375,16.0,2.0,1.0,0.0,2.0,dg,256.0,2304.0,25.0,75.0,0.005,0.002461995616119798,0.005504000000000002,0.0,0.2583190000000006,0.0,0.0,0.2583240000000009,0.0,3.33066907387547e-16,0.0001933426968208761
curved_p2_n16_smooth,ok,44.484375,16.0,2.0,1.0,0.0,2.0,ofdg,256.0,2304.0,12.0,36.0,0.005,0.002461995616119798,0.005504000000000002,0.06819199999999981,0.125738999999998,0.0,0.1251000000000015,0.2508399999999997,0.0,7.16093850883226e-15,0.0002016723998688856
curved_p2_n16_smooth,ok,44.484375,16.0,2.0,1.0,0.0,2.0,ofdg-kxrcf,256.0,2304.0,15.0,45.0,0.005,0.002461995616119798,0.005504000000000002,0.07395599999999991,0.1548019999999983,0.0836600000000014,0.02751700000000135,0.2659830000000012,60.0,3.608224830031759e-15,0.0001933626380441127
curved_p2_n16_smooth,ok,44.484375,16.0,2.0,1.0,0.0,3.0,ofdg,256.0,2304.0,15.0,45.0,0.005,0.002461995616119798,0.005504000000000002,0.06836799999999998,0.1540929999999991,0.0,0.1105989999999983,0.2646939999999978,0.0,7.16093850883226e-15,0.0002016723998688856
curved_p2_n16_smooth,ok,44.484375,16.0,2.0,1.0,0.0,3.0,ofdg-kxrcf,256.0,2304.0,15.0,45.0,0.005,0.002461995616119798,0.005504000000000002,0.07364699999999935,0.1541229999999985,0.08499400000000179,0.02731100000000009,0.2664290000000005,60.0,3.608224830031759e-15,0.0001933626380441127
curved_p2_n16_smooth,ok,44.484375,16.0,2.0,1.0,0.0,3.0,dg,256.0,2304.0,25.0,75.0,0.005,0.002461995616119798,0.005504000000000002,0.0,0.2528429999999986,0.0,0.0,0.252845999999999,0.0,3.33066907387547e-16,0.0001933426968208761
curved_p2_n16_smooth,ok,44.484375,16.0,2.0,1.0,0.0,4.0,ofdg-kxrcf,256.0,2304.0,15.0,45.0,0.005,0.002461995616119798,0.005504000000000002,0.0745610000000001,0.1541580000000025,0.0829759999999986,0.02687799999999907,0.2640140000000004,60.0,3.608224830031759e-15,0.0001933626380441127
curved_p2_n16_smooth,ok,44.484375,16.0,2.0,1.0,0.0,4.0,dg,256.0,2304.0,25.0,75.0,0.005,0.002461995616119798,0.005504000000000002,0.0,0.2546610000000005,0.0,0.0,0.2546670000000013,0.0,3.33066907387547e-16,0.0001933426968208761
curved_p2_n16_smooth,ok,44.484375,16.0,2.0,1.0,0.0,4.0,ofdg,256.0,2304.0,15.0,45.0,0.005,0.002461995616119798,0.005504000000000002,0.0942810000000005,0.1513739999999997,0.0,0.1078660000000022,0.2592420000000022,0.0,7.16093850883226e-15,0.0002016723998688856
