dimension,n,curved,capacity,point,xi,eta,zeta,x,y,z,field,dx,dy,dz,order,method,value,input_error,geometry_residual,inverse_residual,initialization_seconds,evaluation_seconds,reference,absolute_error,scaled_error,relative_error
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,3.0,2.0,0.0,5.0,recursive,3.1720482860531156e-09,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,3.1720482860531156e-09,3.1720482860531156e-09,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,3.0,2.0,0.0,5.0,direct,-6.973311009005831e-09,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,6.973311009005831e-09,6.973311009005831e-09,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,3.0,2.0,0.0,5.0,fe_geometry,-6.973268683396137e-09,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,6.973268683396137e-09,6.973268683396137e-09,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,3.0,1.0,1.0,5.0,recursive,1.0080013254896914e-08,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,1.0080013254896914e-08,1.0080013254896914e-08,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,3.0,1.0,1.0,5.0,direct,-5.485901246846006e-09,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,5.485901246846006e-09,5.485901246846006e-09,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,3.0,1.0,1.0,5.0,fe_geometry,-5.48592265691971e-09,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,5.48592265691971e-09,5.48592265691971e-09,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,3.0,0.0,2.0,5.0,recursive,1.3335370460845082e-08,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,1.3335370460845082e-08,1.3335370460845082e-08,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,3.0,0.0,2.0,5.0,direct,3.464252072021345e-08,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,3.464252072021345e-08,3.464252072021345e-08,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,3.0,0.0,2.0,5.0,fe_geometry,3.464257395975952e-08,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,3.464257395975952e-08,3.464257395975952e-08,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,2.0,3.0,0.0,5.0,recursive,-2.5224305095791052e-09,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,2.5224305095791052e-09,2.5224305095791052e-09,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,2.0,3.0,0.0,5.0,direct,-7.72999812437291e-09,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,7.72999812437291e-09,7.72999812437291e-09,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,2.0,3.0,0.0,5.0,fe_geometry,-7.730066370581608e-09,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,7.730066370581608e-09,7.730066370581608e-09,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,2.0,2.0,1.0,5.0,recursive,3.344983706757196e-09,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,3.344983706757196e-09,3.344983706757196e-09,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,2.0,2.0,1.0,5.0,direct,3.075045612631581e-09,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,3.075045612631581e-09,3.075045612631581e-09,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,2.0,2.0,1.0,5.0,fe_geometry,3.0752276764178463e-09,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,3.0752276764178463e-09,3.0752276764178463e-09,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,2.0,1.0,2.0,5.0,recursive,-2.609158257673076e-09,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,2.609158257673076e-09,2.609158257673076e-09,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,2.0,1.0,2.0,5.0,direct,-2.779234650692476e-09,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,2.779234650692476e-09,2.779234650692476e-09,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,2.0,1.0,2.0,5.0,fe_geometry,-2.7793352578595387e-09,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,2.7793352578595387e-09,2.7793352578595387e-09,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,2.0,0.0,3.0,5.0,recursive,2.404547139043654e-09,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,2.404547139043654e-09,2.404547139043654e-09,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,2.0,0.0,3.0,5.0,direct,-8.321614600307286e-09,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,8.321614600307286e-09,8.321614600307286e-09,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,2.0,0.0,3.0,5.0,fe_geometry,-8.32153752063126e-09,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,8.32153752063126e-09,8.32153752063126e-09,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,1.0,4.0,0.0,5.0,recursive,-1.018750416002412e-09,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,1.018750416002412e-09,1.018750416002412e-09,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,1.0,4.0,0.0,5.0,direct,2.3543469536050637e-09,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,2.3543469536050637e-09,2.3543469536050637e-09,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,1.0,4.0,0.0,5.0,fe_geometry,2.354308925357853e-09,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,2.354308925357853e-09,2.354308925357853e-09,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,1.0,3.0,1.0,5.0,recursive,-2.1518567637760635e-09,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,2.1518567637760635e-09,2.1518567637760635e-09,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,1.0,3.0,1.0,5.0,direct,4.951430511674361e-10,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,4.951430511674361e-10,4.951430511674361e-10,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,1.0,3.0,1.0,5.0,fe_geometry,4.947268933925345e-10,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,4.947268933925345e-10,4.947268933925345e-10,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,1.0,2.0,2.0,5.0,recursive,-1.8983855105780447e-09,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,1.8983855105780447e-09,1.8983855105780447e-09,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,1.0,2.0,2.0,5.0,direct,-1.4441037582599013e-09,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,1.4441037582599013e-09,1.4441037582599013e-09,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,1.0,2.0,2.0,5.0,fe_geometry,-1.4444170507629564e-09,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,1.4444170507629564e-09,1.4444170507629564e-09,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,1.0,1.0,3.0,5.0,recursive,-1.4088031044548307e-09,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,1.4088031044548307e-09,1.4088031044548307e-09,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,1.0,1.0,3.0,5.0,direct,3.4950039023657477e-09,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,3.4950039023657477e-09,3.4950039023657477e-09,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,1.0,1.0,3.0,5.0,fe_geometry,3.494824845596353e-09,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,3.494824845596353e-09,3.494824845596353e-09,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,1.0,0.0,4.0,5.0,recursive,-4.115503011782415e-09,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,4.115503011782415e-09,4.115503011782415e-09,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,1.0,0.0,4.0,5.0,direct,-9.131002168173946e-09,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,9.131002168173946e-09,9.131002168173946e-09,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,1.0,0.0,4.0,5.0,fe_geometry,-9.130907694411847e-09,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,9.130907694411847e-09,9.130907694411847e-09,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,0.0,5.0,0.0,5.0,recursive,120.0000000012074,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,120.0,1.2073968491677078e-09,1.0061640409730898e-11,1.0061640409730898e-11
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,0.0,5.0,0.0,5.0,direct,119.99999999930972,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,120.0,6.902780569362221e-10,5.752317141135185e-12,5.752317141135185e-12
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,0.0,5.0,0.0,5.0,fe_geometry,119.99999999930972,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,120.0,6.902780569362221e-10,5.752317141135185e-12,5.752317141135185e-12
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,0.0,4.0,1.0,5.0,recursive,-1.4884087431542523e-09,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,1.4884087431542523e-09,1.4884087431542523e-09,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,0.0,4.0,1.0,5.0,direct,-2.4296617817132264e-10,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,2.4296617817132264e-10,2.4296617817132264e-10,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,0.0,4.0,1.0,5.0,fe_geometry,-2.4285362820197367e-10,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,2.4285362820197367e-10,2.4285362820197367e-10,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,0.0,3.0,2.0,5.0,recursive,1.2896685792837636e-09,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,1.2896685792837636e-09,1.2896685792837636e-09,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,0.0,3.0,2.0,5.0,direct,-1.4796695887578427e-09,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,1.4796695887578427e-09,1.4796695887578427e-09,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,0.0,3.0,2.0,5.0,fe_geometry,-1.479092343839307e-09,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,1.479092343839307e-09,1.479092343839307e-09,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,0.0,2.0,3.0,5.0,recursive,-1.0373536575611067e-09,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,1.0373536575611067e-09,1.0373536575611067e-09,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,0.0,2.0,3.0,5.0,direct,-9.824647674391525e-12,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,9.824647674391525e-12,9.824647674391525e-12,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,0.0,2.0,3.0,5.0,fe_geometry,-1.0280816110746477e-11,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,1.0280816110746477e-11,1.0280816110746477e-11,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,0.0,1.0,4.0,5.0,recursive,6.739451845025998e-10,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,6.739451845025998e-10,6.739451845025998e-10,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,0.0,1.0,4.0,5.0,direct,5.740729380273264e-10,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,5.740729380273264e-10,5.740729380273264e-10,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,0.0,1.0,4.0,5.0,fe_geometry,5.745453068380589e-10,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,5.745453068380589e-10,5.745453068380589e-10,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,0.0,0.0,5.0,5.0,recursive,119.99999999893036,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,120.0,1.0696368235585396e-09,8.913640196321164e-12,8.913640196321164e-12
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,0.0,0.0,5.0,5.0,direct,120.00000000440659,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,120.0,4.4065870952181285e-09,3.672155912681774e-11,3.672155912681774e-11
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,0.0,0.0,5.0,5.0,fe_geometry,120.0000000044065,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,120.0,4.406501830089837e-09,3.672084858408198e-11,3.672084858408198e-11
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,6.0,0.0,0.0,6.0,recursive,2.5167617553725906e-08,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,2.5167617553725906e-08,2.5167617553725906e-08,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,6.0,0.0,0.0,6.0,direct,0.0,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,0.0,0.0,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,6.0,0.0,0.0,6.0,fe_geometry,3.591367203372413e-12,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,3.591367203372413e-12,3.591367203372413e-12,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,5.0,1.0,0.0,6.0,recursive,-7.958042929009658e-08,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,7.958042929009658e-08,7.958042929009658e-08,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,5.0,1.0,0.0,6.0,direct,-3.011480253668757e-08,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,3.011480253668757e-08,3.011480253668757e-08,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,5.0,1.0,0.0,6.0,fe_geometry,-3.011541559296004e-08,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,3.011541559296004e-08,3.011541559296004e-08,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,5.0,0.0,1.0,6.0,recursive,3.34162438362971e-08,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,3.34162438362971e-08,3.34162438362971e-08,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,5.0,0.0,1.0,6.0,direct,1.787176518681613e-08,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,1.787176518681613e-08,1.787176518681613e-08,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,5.0,0.0,1.0,6.0,fe_geometry,1.78718287093367e-08,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,1.78718287093367e-08,1.78718287093367e-08,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,4.0,2.0,0.0,6.0,recursive,-4.428356520870563e-08,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,4.428356520870563e-08,4.428356520870563e-08,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,4.0,2.0,0.0,6.0,direct,7.327323134171136e-08,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,7.327323134171136e-08,7.327323134171136e-08,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,4.0,2.0,0.0,6.0,fe_geometry,7.32724006888313e-08,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,7.32724006888313e-08,7.32724006888313e-08,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,4.0,1.0,1.0,6.0,recursive,-1.596714245688226e-07,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,1.596714245688226e-07,1.596714245688226e-07,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,4.0,1.0,1.0,6.0,direct,4.572726411287379e-08,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,4.572726411287379e-08,4.572726411287379e-08,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,4.0,1.0,1.0,6.0,fe_geometry,4.572751943930039e-08,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,4.572751943930039e-08,4.572751943930039e-08,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,4.0,0.0,2.0,6.0,recursive,-1.9552903011102093e-07,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,1.9552903011102093e-07,1.9552903011102093e-07,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,4.0,0.0,2.0,6.0,direct,-3.4337672893989405e-07,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,3.4337672893989405e-07,3.4337672893989405e-07,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,4.0,0.0,2.0,6.0,fe_geometry,-3.4337737848964085e-07,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,3.4337737848964085e-07,3.4337737848964085e-07,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,3.0,3.0,0.0,6.0,recursive,9.591543325784046e-08,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,9.591543325784046e-08,9.591543325784046e-08,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,3.0,3.0,0.0,6.0,direct,1.0876078180626973e-07,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,1.0876078180626973e-07,1.0876078180626973e-07,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,3.0,3.0,0.0,6.0,fe_geometry,1.087624516385423e-07,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,1.087624516385423e-07,1.087624516385423e-07,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,3.0,2.0,1.0,6.0,recursive,-7.884668067063072e-08,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,7.884668067063072e-08,7.884668067063072e-08,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,3.0,2.0,1.0,6.0,direct,-6.057857240736153e-08,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,6.057857240736153e-08,6.057857240736153e-08,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,3.0,2.0,1.0,6.0,fe_geometry,-6.057827244464013e-08,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,6.057827244464013e-08,6.057827244464013e-08,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,3.0,1.0,2.0,6.0,recursive,5.878059010148108e-08,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,5.878059010148108e-08,5.878059010148108e-08,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,3.0,1.0,2.0,6.0,direct,3.40025962957811e-08,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,3.40025962957811e-08,3.40025962957811e-08,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,3.0,1.0,2.0,6.0,fe_geometry,3.4002918939026976e-08,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,3.4002918939026976e-08,3.4002918939026976e-08,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,3.0,0.0,3.0,6.0,recursive,-5.048436813035227e-08,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,5.048436813035227e-08,5.048436813035227e-08,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,3.0,0.0,3.0,6.0,direct,1.1009725567427601e-07,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,1.1009725567427601e-07,1.1009725567427601e-07,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,3.0,0.0,3.0,6.0,fe_geometry,1.10097255674275e-07,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,1.10097255674275e-07,1.10097255674275e-07,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,2.0,4.0,0.0,6.0,recursive,2.1350163204768794e-08,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,2.1350163204768794e-08,2.1350163204768794e-08,nan
3.0,2.0,0.0,10.0,2.0,0.0,0.4,0.7,0.19999999999999998,0.5,0.5,quintic,2.0,4.0,0.0,6.0,direct,-9.962797846838293e-08,4.163336342344337e-17,0.0,3.944304526105059e-31,0.1335800419910811,0.014752875023987144,0.0,9.962797846838293e-08,9.962797846838293e-08,nan
