family,n,p,amplitude,basis,map,extra,field,derivative,error_l2_ratio,face_rms_ratio,jump_rms_ratio
tri,4.0,3.0,0.7,bernstein,separable,0.0,constant,yyy,nan,nan,nan
quad,4.0,3.0,1.2,gll,coupled,8.0,sine,x,1.0047351500597743,1.0013425992614653,0.9990896196236347
quad,4.0,3.0,1.2,gll,coupled,8.0,sine,y,1.0006467881363952,1.0000557050175647,1.0011334790092383
quad,4.0,3.0,1.2,gll,coupled,8.0,sine,xx,1.0024766965010292,1.002245268136305,0.940821110155986
quad,4.0,3.0,1.2,gll,coupled,8.0,sine,xy,1.1327232950586947,1.186199194345708,1.3551023791176993
quad,4.0,3.0,1.2,gll,coupled,8.0,sine,yy,1.0007079094017302,1.0000226942887658,0.947590298934594
quad,4.0,3.0,1.2,gll,coupled,8.0,sine,xxx,1.0051044067399162,1.0085110530511476,1.0269963487931346
quad,4.0,3.0,1.2,gll,coupled,8.0,sine,xxy,1.0540386864994402,1.0938107626475453,1.1904318242423655
quad,4.0,3.0,1.2,gll,coupled,8.0,sine,xyy,1.3338981443298723,1.4117345980986558,0.7603861628996984
quad,4.0,3.0,1.2,gll,coupled,8.0,sine,yyy,1.0010433009899402,1.0007115408365357,1.0085359191317465
quad,4.0,3.0,1.2,gll,coupled,8.0,shortwave,x,1.0007230948602088,1.0002803868395604,1.002356173843263
quad,4.0,3.0,1.2,gll,coupled,8.0,shortwave,y,1.001737244272343,1.000150881505194,0.9933086830820961
quad,4.0,3.0,1.2,gll,coupled,8.0,shortwave,xx,1.0008222664458657,1.000003393022021,0.9869416423942212
quad,4.0,3.0,1.2,gll,coupled,8.0,shortwave,xy,1.0086422614085784,1.0155206694359902,1.0145684044429082
quad,4.0,3.0,1.2,gll,coupled,8.0,shortwave,yy,1.0006360370341982,0.9977527816091544,0.9611951072353612
quad,4.0,3.0,1.2,gll,coupled,8.0,shortwave,xxx,1.0014964887003683,1.0012421935853129,1.0161632788188077
quad,4.0,3.0,1.2,gll,coupled,8.0,shortwave,xxy,1.0050539775802678,1.0083283297280354,0.9934938242124142
quad,4.0,3.0,1.2,gll,coupled,8.0,shortwave,xyy,1.035534418206084,1.0420248374558432,0.9821608790222806
quad,4.0,3.0,1.2,gll,coupled,8.0,shortwave,yyy,0.9995056822651109,0.9957550602940941,1.0063077515001089
quad,4.0,3.0,1.2,gll,coupled,8.0,exponential,x,1.0009789516030472,1.0012593818296676,1.0062822010648484
quad,4.0,3.0,1.2,gll,coupled,8.0,exponential,y,1.0099553475999148,1.0171035953140528,0.9964278521305592
quad,4.0,3.0,1.2,gll,coupled,8.0,exponential,xx,1.0007826949855705,1.0012183224658164,0.8836207501176082
quad,4.0,3.0,1.2,gll,coupled,8.0,exponential,xy,1.0762373773576492,1.0880758950690947,1.0827176544662598
quad,4.0,3.0,1.2,gll,coupled,8.0,exponential,yy,1.0118480430942507,1.0264578827538533,0.7965977600111633
quad,4.0,3.0,1.2,gll,coupled,8.0,exponential,xxx,1.0019195310485918,1.002497530277814,1.037938906351365
quad,4.0,3.0,1.2,gll,coupled,8.0,exponential,xxy,1.007476114826241,1.0127618545695873,1.3312375021764393
quad,4.0,3.0,1.2,gll,coupled,8.0,exponential,xyy,1.4180930105047689,1.3641244747910517,1.1680814827384336
quad,4.0,3.0,1.2,gll,coupled,8.0,exponential,yyy,1.0409647574507297,1.0784190952376156,1.0100882063794887
quad,4.0,3.0,1.2,gll,coupled,8.0,constant,x,nan,nan,nan
quad,4.0,3.0,1.2,gll,coupled,8.0,constant,y,nan,nan,nan
quad,4.0,3.0,1.2,gll,coupled,8.0,constant,xx,nan,nan,nan
quad,4.0,3.0,1.2,gll,coupled,8.0,constant,xy,nan,nan,nan
quad,4.0,3.0,1.2,gll,coupled,8.0,constant,yy,nan,nan,nan
quad,4.0,3.0,1.2,gll,coupled,8.0,constant,xxx,nan,nan,nan
quad,4.0,3.0,1.2,gll,coupled,8.0,constant,xxy,nan,nan,nan
quad,4.0,3.0,1.2,gll,coupled,8.0,constant,xyy,nan,nan,nan
quad,4.0,3.0,1.2,gll,coupled,8.0,constant,yyy,nan,nan,nan
quad,4.0,3.0,0.7,gll,separable,8.0,represented_quadratic,x,1.777785566933234e-11,1.2908185276543298e-11,1.969886545794114e-11
quad,4.0,3.0,0.7,gll,separable,8.0,represented_quadratic,y,1.5238693187942898e-10,1.2464179484262685e-10,2.364654774315437e-10
quad,4.0,3.0,0.7,gll,separable,8.0,represented_quadratic,xx,5.198563438559682e-12,3.1613414885864686e-12,1.1603964325453386e-11
quad,4.0,3.0,0.7,gll,separable,8.0,represented_quadratic,xy,1.4280291559565164e-09,1.1836921788133131e-09,1.7960062489037577e-09
quad,4.0,3.0,0.7,gll,separable,8.0,represented_quadratic,yy,4.320819770078535e-11,3.1467034136780695e-11,4.2627210475736054e-11
quad,4.0,3.0,0.7,gll,separable,8.0,represented_quadratic,xxx,1.6392179914801587e-12,1.1770390326565993e-12,4.7208788267790646e-11
quad,4.0,3.0,0.7,gll,separable,8.0,represented_quadratic,xxy,3.918463782883966e-10,2.641202475773964e-10,7.76742203654178e-10
quad,4.0,3.0,0.7,gll,separable,8.0,represented_quadratic,xyy,6.637385601981901e-09,6.0513072145002025e-09,5.434950903192029e-09
quad,4.0,3.0,0.7,gll,separable,8.0,represented_quadratic,yyy,1.1161208999201417e-11,9.180372580893184e-12,6.706950491565878e-11
quad,4.0,3.0,0.7,gll,separable,8.0,constant,x,nan,nan,nan
quad,4.0,3.0,0.7,gll,separable,8.0,constant,y,nan,nan,nan
quad,4.0,3.0,0.7,gll,separable,8.0,constant,xx,nan,nan,nan
quad,4.0,3.0,0.7,gll,separable,8.0,constant,xy,nan,nan,nan
quad,4.0,3.0,0.7,gll,separable,8.0,constant,yy,nan,nan,nan
quad,4.0,3.0,0.7,gll,separable,8.0,constant,xxx,nan,nan,nan
quad,4.0,3.0,0.7,gll,separable,8.0,constant,xxy,nan,nan,nan
quad,4.0,3.0,0.7,gll,separable,8.0,constant,xyy,nan,nan,nan
quad,4.0,3.0,0.7,gll,separable,8.0,constant,yyy,nan,nan,nan
tri,4.0,3.0,1.2,gll,coupled,8.0,sine,x,1.0022776175047428,1.0031488627975613,1.0014819689463563
tri,4.0,3.0,1.2,gll,coupled,8.0,sine,y,1.0022281058626,1.0033195501914198,1.00287829439193
tri,4.0,3.0,1.2,gll,coupled,8.0,sine,xx,1.0070370589894195,1.0127576771072344,0.9964416529344394
tri,4.0,3.0,1.2,gll,coupled,8.0,sine,xy,1.0087690933122258,1.012444863223696,0.9845497257377002
tri,4.0,3.0,1.2,gll,coupled,8.0,sine,yy,1.00601750226972,1.0112819010769198,0.9899138237933346
tri,4.0,3.0,1.2,gll,coupled,8.0,sine,xxx,1.0522811817797415,1.096479651880881,1.0521241734229185
tri,4.0,3.0,1.2,gll,coupled,8.0,sine,xxy,1.0175968760294603,1.0285199745175386,1.032891712517423
tri,4.0,3.0,1.2,gll,coupled,8.0,sine,xyy,1.0196221656582476,1.0294360676223002,1.056917927859487
tri,4.0,3.0,1.2,gll,coupled,8.0,sine,yyy,1.0286851406589288,1.053215415319718,1.044822054932943
tri,4.0,3.0,1.2,gll,coupled,8.0,shortwave,x,1.0019158117539124,1.0028751860751826,1.002182583787253
tri,4.0,3.0,1.2,gll,coupled,8.0,shortwave,y,1.0021922721037777,1.002665029624283,1.0000881087026183
tri,4.0,3.0,1.2,gll,coupled,8.0,shortwave,xx,1.0043960008153408,1.0077525270421452,1.0020090550615073
tri,4.0,3.0,1.2,gll,coupled,8.0,shortwave,xy,1.0082062202548894,1.012093855033422,1.0029905864488944
tri,4.0,3.0,1.2,gll,coupled,8.0,shortwave,yy,1.0052026729449894,1.0109058178470325,0.9985231095456083
tri,4.0,3.0,1.2,gll,coupled,8.0,shortwave,xxx,1.0140853072525202,1.0253407448709366,1.0236524152829394
tri,4.0,3.0,1.2,gll,coupled,8.0,shortwave,xxy,1.0074711330642057,1.0132399542644148,1.0115067464816556
tri,4.0,3.0,1.2,gll,coupled,8.0,shortwave,xyy,1.024891334019929,1.0362943582300672,1.009326851228425
tri,4.0,3.0,1.2,gll,coupled,8.0,shortwave,yyy,1.027357132014516,1.0593588575991033,1.0366065722641158
tri,4.0,3.0,1.2,gll,coupled,8.0,exponential,x,1.0016382159101271,1.000350519026543,0.9923280590095511
tri,4.0,3.0,1.2,gll,coupled,8.0,exponential,y,1.001313679597606,0.9994015494170185,0.9945109402128604
tri,4.0,3.0,1.2,gll,coupled,8.0,exponential,xx,1.003644385352954,1.0017570861887215,0.9750290958561857
tri,4.0,3.0,1.2,gll,coupled,8.0,exponential,xy,0.9995213867399153,0.9903484285453853,0.9697763578783726
tri,4.0,3.0,1.2,gll,coupled,8.0,exponential,yy,1.0012275597878157,0.9950839649556913,0.976124196396701
tri,4.0,3.0,1.2,gll,coupled,8.0,exponential,xxx,1.0340455957030592,1.0544341775169828,0.9839432089407947
tri,4.0,3.0,1.2,gll,coupled,8.0,exponential,xxy,0.9986278560381213,0.9877908194477371,0.9738197071809274
tri,4.0,3.0,1.2,gll,coupled,8.0,exponential,xyy,0.9806428261616745,0.9590925552741064,0.9643862139092818
tri,4.0,3.0,1.2,gll,coupled,8.0,exponential,yyy,1.0657860480818624,1.0876402495892414,0.984177500345673
tri,4.0,3.0,1.2,gll,coupled,8.0,constant,x,nan,nan,nan
tri,4.0,3.0,1.2,gll,coupled,8.0,constant,y,nan,nan,nan
tri,4.0,3.0,1.2,gll,coupled,8.0,constant,xx,nan,nan,nan
tri,4.0,3.0,1.2,gll,coupled,8.0,constant,xy,nan,nan,nan
tri,4.0,3.0,1.2,gll,coupled,8.0,constant,yy,nan,nan,nan
tri,4.0,3.0,1.2,gll,coupled,8.0,constant,xxx,nan,nan,nan
tri,4.0,3.0,1.2,gll,coupled,8.0,constant,xxy,nan,nan,nan
tri,4.0,3.0,1.2,gll,coupled,8.0,constant,xyy,nan,nan,nan
tri,4.0,3.0,1.2,gll,coupled,8.0,constant,yyy,nan,nan,nan
tri,4.0,3.0,0.7,gll,separable,8.0,represented_quadratic,x,1.2189958145544156e-10,8.484150167344746e-11,1.252664758860544e-10
tri,4.0,3.0,0.7,gll,separable,8.0,represented_quadratic,y,1.289057492180976e-09,9.343751232522244e-10,1.2502633661867637e-09
tri,4.0,3.0,0.7,gll,separable,8.0,represented_quadratic,xx,3.303084316638566e-11,1.74958047543468e-11,4.352998311189876e-11
tri,4.0,3.0,0.7,gll,separable,8.0,represented_quadratic,xy,1.1696721477346137e-09,7.455144486050918e-10,7.935143032612968e-10
tri,4.0,3.0,0.7,gll,separable,8.0,represented_quadratic,yy,3.4743311407926545e-10,1.9428190760463707e-10,3.8617370354246985e-10
tri,4.0,3.0,0.7,gll,separable,8.0,represented_quadratic,xxx,7.227495477815114e-12,4.787636010345156e-12,2.5433156703025296e-11
tri,4.0,3.0,0.7,gll,separable,8.0,represented_quadratic,xxy,3.7706146707666185e-10,2.0880737490604946e-10,3.4603485354951115e-10
tri,4.0,3.0,0.7,gll,separable,8.0,represented_quadratic,xyy,4.727560939322026e-09,2.2298871827199765e-09,3.0654227879764434e-09
tri,4.0,3.0,0.7,gll,separable,8.0,represented_quadratic,yyy,6.707904313018756e-11,3.938046073301551e-11,2.1213564979429428e-10
tri,4.0,3.0,0.7,gll,separable,8.0,constant,x,nan,nan,nan
tri,4.0,3.0,0.7,gll,separable,8.0,constant,y,nan,nan,nan
tri,4.0,3.0,0.7,gll,separable,8.0,constant,xx,nan,nan,nan
tri,4.0,3.0,0.7,gll,separable,8.0,constant,xy,nan,nan,nan
tri,4.0,3.0,0.7,gll,separable,8.0,constant,yy,nan,nan,nan
tri,4.0,3.0,0.7,gll,separable,8.0,constant,xxx,nan,1.3480040481507825,nan
tri,4.0,3.0,0.7,gll,separable,8.0,constant,xxy,nan,nan,nan
tri,4.0,3.0,0.7,gll,separable,8.0,constant,xyy,nan,nan,nan
tri,4.0,3.0,0.7,gll,separable,8.0,constant,yyy,nan,nan,nan
quad,8.0,3.0,0.4,gll,coupled,0.0,sine,x,1.0007139908228047,1.000132191033724,0.9993231065010728
quad,8.0,3.0,0.4,gll,coupled,0.0,sine,y,1.000027037615143,0.9999841492786418,1.000022132928009
quad,8.0,3.0,0.4,gll,coupled,0.0,sine,xx,1.000043950816117,0.999747667491588,0.9505713124527966
quad,8.0,3.0,0.4,gll,coupled,0.0,sine,xy,1.069655362325805,1.0924994101054601,1.1944301145132674
quad,8.0,3.0,0.4,gll,coupled,0.0,sine,yy,1.0000275468559912,0.99997252913952,0.9768526717140331
quad,8.0,3.0,0.4,gll,coupled,0.0,sine,xxx,1.0001181205245129,1.000082744640458,1.0005956450627276
quad,8.0,3.0,0.4,gll,coupled,0.0,sine,xxy,1.0010338993587196,1.0046600392391645,1.0634732166939356
quad,8.0,3.0,0.4,gll,coupled,0.0,sine,xyy,1.145206747695837,1.1687619324017604,0.7781659867861792
quad,8.0,3.0,0.4,gll,coupled,0.0,sine,yyy,1.000028440935198,0.999973167833726,1.0000617935548852
quad,8.0,3.0,0.4,gll,coupled,0.0,shortwave,x,1.0000302219253967,1.0000002830638186,1.0001439905960994
quad,8.0,3.0,0.4,gll,coupled,0.0,shortwave,y,1.0000774259454306,0.9998819013242284,0.9995558212838024
quad,8.0,3.0,0.4,gll,coupled,0.0,shortwave,xx,1.0000286400222276,0.9999761642517575,0.9964407793620205
quad,8.0,3.0,0.4,gll,coupled,0.0,shortwave,xy,1.0014506312250042,1.0024720111428098,1.0033932408706698
quad,8.0,3.0,0.4,gll,coupled,0.0,shortwave,yy,1.0000245329359625,0.9998082833635084,0.9869999496634689
quad,8.0,3.0,0.4,gll,coupled,0.0,shortwave,xxx,1.0000271623574186,0.9999584453097293,1.0005009170122687
quad,8.0,3.0,0.4,gll,coupled,0.0,shortwave,xxy,1.0002556353853191,1.0005395191320512,1.0006324679851164
quad,8.0,3.0,0.4,gll,coupled,0.0,shortwave,xyy,1.0104187560763833,1.0108698446998117,0.9668143724748339
quad,8.0,3.0,0.4,gll,coupled,0.0,shortwave,yyy,1.0000438229468163,0.9998990485825886,1.0002929373961826
quad,8.0,3.0,0.4,gll,coupled,0.0,exponential,x,1.000082885986675,1.000156605210265,0.9999894223644712
quad,8.0,3.0,0.4,gll,coupled,0.0,exponential,y,1.0253812293483127,1.0192215299719694,0.9980751207313344
quad,8.0,3.0,0.4,gll,coupled,0.0,exponential,xx,1.0001944949458095,1.0004192794020164,0.8441612758639877
quad,8.0,3.0,0.4,gll,coupled,0.0,exponential,xy,1.0137906295904222,1.0176342719543399,1.0159801660041181
quad,8.0,3.0,0.4,gll,coupled,0.0,exponential,yy,1.0009593756347257,1.0001293197416903,1.0127234102612566
quad,8.0,3.0,0.4,gll,coupled,0.0,exponential,xxx,1.0007264737817352,1.0013833813457245,1.0003975746990856
quad,8.0,3.0,0.4,gll,coupled,0.0,exponential,xxy,0.9997887804218175,1.0006906497628587,1.0172189342353697
quad,8.0,3.0,0.4,gll,coupled,0.0,exponential,xyy,1.6779711871483265,1.6944378794554573,0.9825965646002742
quad,8.0,3.0,0.4,gll,coupled,0.0,exponential,yyy,0.9995696408347876,0.9991188878942527,1.0020850590041066
quad,8.0,3.0,0.4,gll,coupled,0.0,constant,x,nan,nan,nan
quad,8.0,3.0,0.4,gll,coupled,0.0,constant,y,nan,nan,nan
quad,8.0,3.0,0.4,gll,coupled,0.0,constant,xx,nan,nan,nan
quad,8.0,3.0,0.4,gll,coupled,0.0,constant,xy,nan,nan,nan
quad,8.0,3.0,0.4,gll,coupled,0.0,constant,yy,nan,nan,nan
quad,8.0,3.0,0.4,gll,coupled,0.0,constant,xxx,nan,nan,nan
quad,8.0,3.0,0.4,gll,coupled,0.0,constant,xxy,nan,nan,0.8996573877569769
quad,8.0,3.0,0.4,gll,coupled,0.0,constant,xyy,nan,nan,0.9387910152771723
quad,8.0,3.0,0.4,gll,coupled,0.0,constant,yyy,nan,nan,nan
quad,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,x,7.978386699985606e-08,6.723112248930831e-08,2.846026340250058e-07
quad,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,y,3.5215743411467154e-07,3.044931145467826e-07,1.858364502453874e-06
quad,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,xx,2.7423359877992725e-08,1.8092438096615623e-08,1.4194212453776942e-08
quad,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,xy,2.718690350335051e-05,2.785406740096882e-05,0.00012175150485036914
quad,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,yy,1.3165656840337289e-07,8.754689596359563e-08,7.481017926255873e-08
quad,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,xxx,7.6300372521218e-09,5.040968982773449e-09,4.523990742033132e-08
quad,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,xxy,9.940321084479564e-06,8.382984906912348e-06,6.256100169534304e-06
quad,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,xyy,5.759146517652964e-05,5.172598028542322e-05,4.15783958019735e-05
quad,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,yyy,3.824191157750703e-08,2.4897127955150888e-08,3.3470356556901795e-07
quad,8.0,3.0,0.3,gll,separable,0.0,constant,x,nan,nan,nan
quad,8.0,3.0,0.3,gll,separable,0.0,constant,y,nan,nan,nan
quad,8.0,3.0,0.3,gll,separable,0.0,constant,xx,nan,nan,nan
quad,8.0,3.0,0.3,gll,separable,0.0,constant,xy,nan,nan,nan
quad,8.0,3.0,0.3,gll,separable,0.0,constant,yy,nan,nan,nan
quad,8.0,3.0,0.3,gll,separable,0.0,constant,xxx,nan,nan,nan
quad,8.0,3.0,0.3,gll,separable,0.0,constant,xxy,nan,nan,nan
quad,8.0,3.0,0.3,gll,separable,0.0,constant,xyy,nan,nan,0.9904531382813946
quad,8.0,3.0,0.3,gll,separable,0.0,constant,yyy,nan,nan,nan
tri,8.0,3.0,0.4,gll,coupled,0.0,sine,x,1.00017116446688,1.0001573507515364,1.0002571049129527
tri,8.0,3.0,0.4,gll,coupled,0.0,sine,y,1.00015510556321,1.0001619398086443,1.0003150697630492
tri,8.0,3.0,0.4,gll,coupled,0.0,sine,xx,1.0001467973698193,1.0000766236666467,0.9994462556247219
tri,8.0,3.0,0.4,gll,coupled,0.0,sine,xy,1.0004170193129875,1.0005318675514456,0.998631903954926
tri,8.0,3.0,0.4,gll,coupled,0.0,sine,yy,1.0001411153497004,1.0002097011431923,0.9989115083282997
tri,8.0,3.0,0.4,gll,coupled,0.0,sine,xxx,1.0005214267826374,1.0004297944966543,1.003268410301239
tri,8.0,3.0,0.4,gll,coupled,0.0,sine,xxy,1.0002622660211515,1.0002910993452592,1.003683688135466
tri,8.0,3.0,0.4,gll,coupled,0.0,sine,xyy,1.0007191789069814,1.0010017384221386,1.0063425170728204
tri,8.0,3.0,0.4,gll,coupled,0.0,sine,yyy,1.000361652266879,1.0006057450285422,1.0022378557284792
tri,8.0,3.0,0.4,gll,coupled,0.0,shortwave,x,1.0000908392999486,1.0001268107017953,1.0002083987426091
tri,8.0,3.0,0.4,gll,coupled,0.0,shortwave,y,1.0001072566087217,1.0001115184173226,1.0000944118912447
tri,8.0,3.0,0.4,gll,coupled,0.0,shortwave,xx,1.000160049697941,1.0002601956869395,0.9998895290445072
tri,8.0,3.0,0.4,gll,coupled,0.0,shortwave,xy,1.0003638938897175,1.0005105402677508,1.0002168740877055
tri,8.0,3.0,0.4,gll,coupled,0.0,shortwave,yy,1.000149936484485,1.0002676800533543,0.9998668537283796
tri,8.0,3.0,0.4,gll,coupled,0.0,shortwave,xxx,1.0003934203941862,1.0006656749058624,1.0013870561079437
tri,8.0,3.0,0.4,gll,coupled,0.0,shortwave,xxy,1.00029819452979,1.0005393876073927,1.001000171908594
tri,8.0,3.0,0.4,gll,coupled,0.0,shortwave,xyy,1.000889800646198,1.0012619696040916,1.0018705659013079
tri,8.0,3.0,0.4,gll,coupled,0.0,shortwave,yyy,1.0005466346948861,1.001032294849714,1.0016196300549778
tri,8.0,3.0,0.4,gll,coupled,0.0,exponential,x,1.0002428319251304,1.0002712725014105,0.9982848359643344
tri,8.0,3.0,0.4,gll,coupled,0.0,exponential,y,1.0002149055662193,1.0002379538662407,0.9986690399695926
tri,8.0,3.0,0.4,gll,coupled,0.0,exponential,xx,1.0000513362786871,0.9998241399295117,0.9957708642922122
tri,8.0,3.0,0.4,gll,coupled,0.0,exponential,xy,1.0005472560183954,1.000504967450139,0.993238735482658
tri,8.0,3.0,0.4,gll,coupled,0.0,exponential,yy,0.9994622246931985,0.9987966348330618,0.9963439879237138
tri,8.0,3.0,0.4,gll,coupled,0.0,exponential,xxx,0.9973375599036446,0.9957288622466589,0.992764554177519
tri,8.0,3.0,0.4,gll,coupled,0.0,exponential,xxy,1.0008551161356058,1.0007217724823962,0.9952468600169063
tri,8.0,3.0,0.4,gll,coupled,0.0,exponential,xyy,0.9975422097083546,0.9967504612155587,0.9933673745646757
tri,8.0,3.0,0.4,gll,coupled,0.0,exponential,yyy,0.9955815923552819,0.9919441812886783,0.9905928495689525
tri,8.0,3.0,0.4,gll,coupled,0.0,constant,x,nan,nan,nan
tri,8.0,3.0,0.4,gll,coupled,0.0,constant,y,nan,nan,nan
tri,8.0,3.0,0.4,gll,coupled,0.0,constant,xx,nan,nan,nan
tri,8.0,3.0,0.4,gll,coupled,0.0,constant,xy,nan,nan,nan
tri,8.0,3.0,0.4,gll,coupled,0.0,constant,yy,nan,nan,nan
tri,8.0,3.0,0.4,gll,coupled,0.0,constant,xxx,nan,nan,0.608338801474433
tri,8.0,3.0,0.4,gll,coupled,0.0,constant,xxy,nan,nan,0.7610244858653459
tri,8.0,3.0,0.4,gll,coupled,0.0,constant,xyy,nan,nan,0.7335879353717638
tri,8.0,3.0,0.4,gll,coupled,0.0,constant,yyy,nan,nan,0.6700211006620373
tri,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,x,4.441067323021053e-07,3.2642759753127305e-07,4.2034995352523165e-07
tri,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,y,1.794786979937122e-06,1.3329608954299348e-06,1.8139591368982307e-06
tri,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,xx,1.6607980587498111e-07,9.864009551959888e-08,9.69414571826716e-08
tri,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,xy,1.6549915986058922e-06,1.045910420915452e-06,1.0346348948608243e-06
tri,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,yy,6.464482547762815e-07,3.950291983910081e-07,4.177251986949488e-07
tri,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,xxx,3.2090133000479465e-08,1.8591507891424217e-08,7.833633571132192e-08
tri,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,xxy,6.337801443100727e-07,3.4813369592958646e-07,4.1446221891205815e-07
tri,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,xyy,3.966801449505181e-05,1.890546672023651e-05,1.7022384574427514e-05
tri,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,yyy,1.2856847054582303e-07,7.750576151263694e-08,2.4768373344624946e-07
tri,8.0,3.0,0.3,gll,separable,0.0,constant,x,nan,nan,nan
tri,8.0,3.0,0.3,gll,separable,0.0,constant,y,nan,nan,nan
tri,8.0,3.0,0.3,gll,separable,0.0,constant,xx,nan,nan,nan
tri,8.0,3.0,0.3,gll,separable,0.0,constant,xy,nan,nan,nan
tri,8.0,3.0,0.3,gll,separable,0.0,constant,yy,nan,nan,nan
tri,8.0,3.0,0.3,gll,separable,0.0,constant,xxx,nan,nan,0.7339516630645274
tri,8.0,3.0,0.3,gll,separable,0.0,constant,xxy,nan,nan,nan
tri,8.0,3.0,0.3,gll,separable,0.0,constant,xyy,nan,nan,0.8139464450938885
tri,8.0,3.0,0.3,gll,separable,0.0,constant,yyy,nan,nan,0.7117245703515481
quad,16.0,3.0,1.2,gll,coupled,0.0,sine,x,1.0002956827825602,1.0000308633731354,0.9998448652544377
quad,16.0,3.0,1.2,gll,coupled,0.0,sine,y,1.0000365215063134,0.9999948745523313,1.0000910304637791
quad,16.0,3.0,1.2,gll,coupled,0.0,sine,xx,1.0001290621704009,1.000071104828441,0.9379853031588309
quad,16.0,3.0,1.2,gll,coupled,0.0,sine,xy,1.0124053452275943,1.019292098990331,1.413836754500618
quad,16.0,3.0,1.2,gll,coupled,0.0,sine,yy,1.0000365523180674,0.9999878655871848,0.9466032688008916
quad,16.0,3.0,1.2,gll,coupled,0.0,sine,xxx,1.000276235300113,1.0004283963939398,1.0014844240044183
quad,16.0,3.0,1.2,gll,coupled,0.0,sine,xxy,1.0047024322728202,1.0077593282891837,0.9944977981032154
quad,16.0,3.0,1.2,gll,coupled,0.0,sine,xyy,1.0516312248850173,1.081902771231827,0.956058514026755
quad,16.0,3.0,1.2,gll,coupled,0.0,sine,yyy,1.0000473853167229,1.0000059660945497,1.0005062156855624
quad,16.0,3.0,1.2,gll,coupled,0.0,shortwave,x,1.0000474827820218,1.0000049606126677,1.0003035135193075
quad,16.0,3.0,1.2,gll,coupled,0.0,shortwave,y,1.0001021312459688,0.9999066652033366,0.9997538794509901
quad,16.0,3.0,1.2,gll,coupled,0.0,shortwave,xx,1.000051087832738,0.9999837690382457,0.9837858785724223
quad,16.0,3.0,1.2,gll,coupled,0.0,shortwave,xy,1.0006901022773138,1.0016077262843743,1.0101403984308184
quad,16.0,3.0,1.2,gll,coupled,0.0,shortwave,yy,1.0000070704259985,0.9997601880069323,0.9660058021193498
quad,16.0,3.0,1.2,gll,coupled,0.0,shortwave,xxx,1.0000779581942805,1.0000183649469532,1.0011461198975309
quad,16.0,3.0,1.2,gll,coupled,0.0,shortwave,xxy,0.9999177258779821,1.0001866398734915,1.0020839561658552
quad,16.0,3.0,1.2,gll,coupled,0.0,shortwave,xyy,1.0172600506655047,1.0228434456454665,0.9598370545949261
quad,16.0,3.0,1.2,gll,coupled,0.0,shortwave,yyy,0.9998990909832289,0.9996194542980467,1.0008986197102725
quad,16.0,3.0,1.2,gll,coupled,0.0,exponential,x,1.000064136949886,1.0000857004990462,1.0003588715264267
quad,16.0,3.0,1.2,gll,coupled,0.0,exponential,y,1.0006144127241254,1.0010012229763041,0.9999095965458985
quad,16.0,3.0,1.2,gll,coupled,0.0,exponential,xx,1.0000724842423272,1.0001562663137364,0.840656348866388
quad,16.0,3.0,1.2,gll,coupled,0.0,exponential,xy,1.0119620032701835,1.0172001322271693,1.0923531997106373
quad,16.0,3.0,1.2,gll,coupled,0.0,exponential,yy,1.0007485971550885,1.0016528586575424,0.7901594589622517
quad,16.0,3.0,1.2,gll,coupled,0.0,exponential,xxx,1.0002963919333239,1.0005673653664218,1.0022590601590406
quad,16.0,3.0,1.2,gll,coupled,0.0,exponential,xxy,0.999622178106845,1.00003454059162,1.0038626533410173
quad,16.0,3.0,1.2,gll,coupled,0.0,exponential,xyy,1.2395986799845222,1.2846326225120561,1.0301650286950683
quad,16.0,3.0,1.2,gll,coupled,0.0,exponential,yyy,1.0026193848954028,1.0050708038418297,1.0005582482989173
quad,16.0,3.0,1.2,gll,coupled,0.0,constant,x,nan,nan,nan
quad,16.0,3.0,1.2,gll,coupled,0.0,constant,y,nan,nan,nan
quad,16.0,3.0,1.2,gll,coupled,0.0,constant,xx,nan,nan,nan
quad,16.0,3.0,1.2,gll,coupled,0.0,constant,xy,nan,nan,nan
quad,16.0,3.0,1.2,gll,coupled,0.0,constant,yy,nan,nan,nan
quad,16.0,3.0,1.2,gll,coupled,0.0,constant,xxx,0.891689558557702,0.870561392054012,0.8642160818671883
